;"Oil";"Coal";"Gas";"Nuclear";"Hydroelectricity";"Biomass and Waste";"Wind";"Solar, Tide, Wave, Fuel Cell";"Fuel Ethanol";"Geothermal";"Biodiesel";"Peat"
"1980-01-01 00:00:00";114,72755;348,34769;14,66037;0;14,155018;0;0;0;0;0;;
"1981-01-01 00:00:00";108,89364;349,18466;13,063696;0;15,930475;0;0;0;0;0;;
"1982-01-01 00:00:00";110,67967;374,28812;11,060596;0;18,095074;0;0;0;0;0;;
"1983-01-01 00:00:00";114,73882;401,36884;12,512117;0;21,013636;0;0;0;0;0;;
"1984-01-01 00:00:00";124,60476;443,32965;12,71533;0;21,11092;0;0;0;0;0;;
"1985-01-01 00:00:00";135,57584;489,98083;13,266909;0;22,472916;0;0;0;0;0;;
"1986-01-01 00:00:00";141,79987;502,20395;14,050731;0;22,983664;0;0;0;0;0;;
"1987-01-01 00:00:00";145,58841;521,33069;14,341035;0;24,36998;0;0;0;0;0;;
"1988-01-01 00:00:00";148,1581;550,41675;14,253943;0;26,534578;0;0;0;0;0;;
"1989-01-01 00:00:00";149,2146;592,14166;14,66037;0;28,796463;0;0;0;0;0;;
"1990-01-01 00:00:00";150,13467;606,26898;14,74746;0;30,742168;0;0,00049134012;0,00049134012;0;0;;
"1991-01-01 00:00:00";153,43611;609,06641;15,270008;0;30,425991;0;0,0022110306;0,00049134012;0;0;;
"1992-01-01 00:00:00";154,3992;626,06976;15,480668;0,13027959;31,982557;0;0,003439381;0,00073701021;0;0;;
"1993-01-01 00:00:00";156,41283;646,75806;16,208563;0,64358115;36,652252;0;0,0054047415;0,00098268024;0;0;;
"1994-01-01 00:00:00";159,08038;690,65125;17,090218;3,5175486;40,622036;0,08192414;0,0098268026;0,0012283503;0;0;;
"1995-01-01 00:00:00";161,82771;725,85449;17,626049;3,2257223;45,424885;0,69193655;0,015722884;0,0017196905;0;0;;
"1996-01-01 00:00:00";169,9389;766,73059;20,862648;3,5488157;45,461491;0,33844465;0,024075666;0,0022110306;0;0;;
"1997-01-01 00:00:00";173,20921;744,43073;23,484324;2,9573464;47,321949;0,62243241;0,050608035;0,0027023708;0;0;;
"1998-01-01 00:00:00";173,09207;731,82788;24,079453;3,5071263;49,688492;0,5646317;0,090897925;0,003439381;0;0;;
"1999-01-01 00:00:00";172,91977;721,44775;26,064598;3,6710181;51,787495;0,57418555;0,12136101;0,0041763913;0;0;;
"2000-01-01 00:00:00";176,31152;777,52905;25,364145;4,1436725;54,094093;0,57824594;0,15108709;0,0049134013;0;0;0;
"2001-01-01 00:00:00";178,6031;826,59113;28,212376;4,3245006;67,47525;0,58230633;0,18400688;0,0058960817;0;0;0;
"2002-01-01 00:00:00";183,45505;870,89642;30,381126;6,5572319;70,039062;0,58039552;0,21446997;0,0098268026;0,14651756;0;0;
"2003-01-01 00:00:00";184,49522;1030,7058;31,926245;10,855155;68,994965;0,57848477;0,2552512;0,015477214;0,41024914;0;0;
"2004-01-01 00:00:00";189,14928;1192,3206;37,939175;12,492769;85,986732;0,57657397;0,32723254;0,016705565;0,49815968;0;0,0042848028;
"2005-01-01 00:00:00";195,38068;1328,5582;46,465252;13,114464;96,559883;0,57466322;0,49821889;0,018179584;0,61537373;0,028252058;0,10283527;
"2006-01-01 00:00:00";198,85062;1443,4786;54,46822;13,49957;105,98895;0,57227474;0,95025182;0,020636285;0,82049829;0,030954428;0,20138574;
"2007-01-01 00:00:00";202,31036;1550,296;64,47612;15,450897;118,0226;0,57012516;1,4027761;0,025795357;0,84980178;0,028497728;0,26008752;
"2008-01-01 00:00:00";205,80667;1630,9114;70,777596;17,021027;142,32527;3,5146174;3,6359169;0,037341852;0,99631935;0,035376489;0,39420184;
"2009-01-01 00:00:00";205,55701;1749,9679;78,411972;17,122124;149,73198;4,9441099;6,6085248;0,096302666;1,2452525;0,03758752;0,43619293;
"2010-01-01 00:00:00";220,87859;1925,8397;87,876289;18,489799;173,01781;8,0880384;10,96229;0,17368874;1,2518171;0,03979855;0,4194822;
"2011-01-01 00:00:00";219,41766;2114,572;95,640045;21,514109;167,34184;9,1403933;17,278221;0,64291859;1,2957493;0,030708758;0,5450269;
"2012-01-01 00:00:00";221,21378;2216,0715;96,612724;24,141327;209,84302;9,7847996;23,578922;1,5639356;1,439257;0,030708758;0,67100012;
"2013-01-01 00:00:00";225,54094;2232,4705;105,05875;28,846504;221,22958;11,775819;34,688614;3,8042009;1,4815778;0,030708758;0,79654485;
"2014-01-01 00:00:00";227,94603;2210,2307;114,914;32,259308;255,65065;13,699245;38,344185;7,1829014;1,4901623;0,030708758;0,83639348;
"2015-01-01 00:00:00";231,70418;2155,2703;123,67807;42,002659;271,05392;15,22141;45,638126;11,010196;1,5542933;0,030708758;0,40234298;
"2016-01-01 00:00:00";216,21835;1974,2931;126,36812;51,546158;282,75348;18,179277;58,241001;18,497972;1,5888228;0,030708758;0,36934999;
